contestID,problemID,rating,tags
101,E,2513,"['divide and conquer', 'dp']"
102,A,1341,['brute force']
102,B,1164,['implementation']
102,C,1455,['greedy']
102,D,2004,"['binary search', 'data structures', 'dp']"
102,E,2258,[]
97,A,2368,"['brute force', 'implementation']"
97,B,2305,"['constructive algorithms', 'divide and conquer']"
97,C,2171,"['binary search', 'graphs', 'math', 'shortest paths']"
97,D,2682,"['bitmasks', 'brute force', 'implementation']"
97,E,4000,"['dfs and similar', 'dsu', 'graphs', 'trees']"
95,A,1689,"['implementation', 'strings']"
95,B,2006,"['dp', 'greedy']"
95,C,1885,['shortest paths']
95,D,2595,"['dp', 'math']"
95,E,2487,"['dp', 'dsu', 'graphs']"
96,A,1128,"['implementation', 'strings']"
96,B,1424,"['binary search', 'bitmasks', 'brute force']"
96,C,1756,"['implementation', 'strings']"
96,D,1970,"['graphs', 'shortest paths']"
96,E,4000,[]
93,A,1700,['implementation']
93,B,1944,['greedy']
93,C,2380,"['brute force', 'implementation']"
93,D,2513,"['dp', 'math', 'matrices']"
93,E,2580,"['dp', 'math']"
94,A,1020,"['implementation', 'strings']"
94,B,1331,"['implementation', 'math']"
94,C,1677,['math']
94,D,1971,"['greedy', 'math']"
94,E,2396,['brute force']
91,A,1485,"['greedy', 'strings']"
91,B,1470,"['binary search', 'data structures']"
91,C,2168,"['combinatorics', 'dsu', 'graphs']"
91,D,2523,"['constructive algorithms', 'graphs', 'greedy']"
91,E,2537,"['data structures', 'geometry']"
92,A,891,"['implementation', 'math']"
92,B,1343,['greedy']
92,C,1657,"['binary search', 'data structures', 'dp', 'greedy']"
92,D,1744,"['binary search', 'data structures', 'dp']"
92,E,2290,"['data structures', 'dsu', 'graphs']"
89,A,1780,['greedy']
89,B,2186,"['dp', 'expression parsing', 'graphs', 'implementation']"
89,C,2186,"['brute force', 'data structures', 'implementation']"
89,D,2370,['geometry']
89,E,4000,['greedy']
90,A,1068,"['greedy', 'math']"
90,B,1102,"['implementation', 'strings']"
90,C,1834,"['greedy', 'math']"
90,D,2158,[]
90,E,2218,[]
87,A,1527,['math']
87,B,1772,"['implementation', 'strings']"
87,C,1942,"['dp', 'games']"
87,D,2312,"['dfs and similar', 'dp', 'dsu', 'implementation', 'sortings', 'trees']"
87,E,2635,['geometry']
88,A,1233,"['brute force', 'implementation']"
88,B,1592,['implementation']
88,C,1544,['number theory']
88,D,1857,['implementation']
88,E,2229,[]
86,A,1847,['math']
86,B,2241,"['constructive algorithms', 'graph matchings', 'greedy', 'math']"
86,C,2456,"['dp', 'string suffix structures', 'trees']"
86,D,2786,"['data structures', 'implementation', 'math', 'two pointers']"
86,E,2574,"['brute force', 'math', 'matrices']"
85,A,1355,"['constructive algorithms', 'implementation']"
85,B,1799,['data structures']
85,C,2150,"['binary search', 'dfs and similar', 'probabilities', 'sortings', 'trees']"
85,D,2209,"['binary search', 'brute force', 'data structures', 'implementation']"
85,E,2608,"['binary search', 'dsu', 'geometry', 'graphs', 'sortings']"
83,A,1321,['math']
83,B,1844,"['binary search', 'math', 'sortings']"
83,C,2368,"['graphs', 'greedy', 'shortest paths']"
83,D,2335,"['dp', 'math', 'number theory']"
83,E,2755,"['bitmasks', 'dp']"
84,A,879,"['math', 'number theory']"
84,B,1433,"['combinatorics', 'implementation']"
84,C,1682,"['binary search', 'implementation']"
84,D,1989,"['binary search', 'implementation']"
84,E,2440,"['brute force', 'shortest paths']"
82,A,1118,"['implementation', 'math']"
82,B,1721,"['constructive algorithms', 'hashing', 'implementation']"
82,C,1957,"['data structures', 'dfs and similar', 'sortings']"
82,D,1957,['dp']
82,E,2504,['geometry']
81,A,1510,['implementation']
81,B,1754,"['implementation', 'strings']"
81,C,1653,"['math', 'sortings']"
81,D,2019,"['constructive algorithms', 'greedy']"
81,E,2654,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']"
79,A,1352,['greedy']
79,B,1425,"['implementation', 'sortings']"
79,C,1839,"['data structures', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']"
79,D,2733,"['bitmasks', 'dp', 'shortest paths']"
79,E,2978,['math']
78,A,1013,"['implementation', 'strings']"
78,B,1184,"['constructive algorithms', 'implementation']"
78,C,1957,"['dp', 'games', 'number theory']"
78,D,2416,"['binary search', 'geometry', 'math', 'two pointers']"
78,E,2487,"['flows', 'graphs', 'shortest paths']"
77,A,1476,"['brute force', 'implementation']"
77,B,1687,"['math', 'probabilities']"
77,C,2061,"['dfs and similar', 'dp', 'dsu', 'greedy', 'trees']"
77,D,2311,"['dp', 'implementation']"
77,E,2646,['geometry']
80,A,1009,['brute force']
80,B,1197,"['geometry', 'math']"
80,C,1708,"['brute force', 'implementation']"
80,D,1869,"['geometry', 'probabilities']"
80,E,2282,[]
74,A,984,['implementation']
74,B,1553,"['dp', 'games', 'greedy']"
74,C,1986,"['dfs and similar', 'dsu', 'graphs', 'number theory']"
74,D,2293,['data structures']
74,E,2975,['constructive algorithms']
75,A,1195,['implementation']
75,B,1491,"['expression parsing', 'implementation', 'strings']"
75,C,1689,"['binary search', 'number theory']"
75,D,2051,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']"
75,E,4000,"['geometry', 'shortest paths']"
73,A,1553,"['greedy', 'math']"
73,B,1958,"['binary search', 'greedy', 'sortings']"
73,C,1806,['dp']
73,D,2244,"['dfs and similar', 'graphs', 'greedy']"
73,E,2306,"['math', 'number theory']"
73,F,2964,"['brute force', 'geometry']"
71,A,833,['strings']
71,B,1379,"['implementation', 'math']"
71,C,1575,"['dp', 'math', 'number theory']"
71,D,2187,"['brute force', 'implementation']"
71,E,2226,"['bitmasks', 'dp']"
70,A,1344,['math']
70,B,1630,"['expression parsing', 'greedy', 'strings']"
70,C,2136,"['binary search', 'data structures', 'sortings', 'two pointers']"
70,D,2598,"['data structures', 'geometry']"
70,E,2623,"['dp', 'implementation', 'trees']"
69,A,994,"['implementation', 'math']"
69,B,1272,"['greedy', 'implementation']"
69,C,1851,['implementation']
69,D,2059,"['dp', 'games']"
69,E,1808,"['data structures', 'implementation']"
68,A,1077,"['implementation', 'number theory']"
68,B,1576,['binary search']
68,C,2124,['brute force']
68,D,2369,"['data structures', 'divide and conquer', 'dp', 'probabilities']"
68,E,4000,['geometry']
67,A,1748,"['dp', 'graphs', 'greedy', 'implementation']"
67,B,1722,['greedy']
67,C,2442,['dp']
67,D,1808,"['binary search', 'data structures', 'dp']"
67,E,2388,['geometry']
66,A,1371,"['implementation', 'strings']"
66,B,1121,"['brute force', 'implementation']"
66,C,1758,"['data structures', 'implementation']"
66,D,1603,"['constructive algorithms', 'math', 'number theory']"
66,E,2040,"['data structures', 'dp']"
65,A,1736,"['implementation', 'math']"
65,B,1626,"['brute force', 'greedy', 'implementation']"
65,C,2057,"['binary search', 'geometry']"
65,D,2134,"['brute force', 'dfs and similar', 'hashing']"
65,E,4000,"['dfs and similar', 'implementation']"
63,A,981,"['implementation', 'sortings', 'strings']"
63,B,1189,['implementation']
63,C,1719,"['brute force', 'implementation']"
63,D,1846,['constructive algorithms']
63,E,2075,"['bitmasks', 'dfs and similar', 'dp', 'games', 'implementation']"
62,A,1113,"['greedy', 'math']"
62,B,1479,"['binary search', 'implementation']"
62,C,2111,"['geometry', 'implementation', 'sortings']"
62,D,2134,"['dfs and similar', 'graphs']"
62,E,2612,"['dp', 'flows']"
61,A,803,['implementation']
61,B,1384,['strings']
61,C,2000,['math']
61,D,1873,"['dfs and similar', 'graphs', 'greedy', 'shortest paths', 'trees']"
61,E,2184,"['data structures', 'trees']"
60,A,1283,"['implementation', 'two pointers']"
60,B,1363,"['dfs and similar', 'dsu']"
60,C,2104,"['brute force', 'dfs and similar']"
60,D,2426,"['brute force', 'dsu', 'math']"
60,E,2456,"['math', 'matrices']"
59,A,881,"['implementation', 'strings']"
59,B,1271,"['implementation', 'number theory']"
59,C,1651,['expression parsing']
59,D,2050,"['constructive algorithms', 'greedy', 'implementation']"
59,E,2122,"['graphs', 'shortest paths']"
58,A,1057,"['greedy', 'strings']"
58,B,1308,['greedy']
58,C,1743,['brute force']
58,D,1938,"['greedy', 'strings']"
58,E,4000,['dp']
57,A,1421,"['dfs and similar', 'greedy', 'implementation']"
57,B,1552,['implementation']
57,C,1802,"['combinatorics', 'math']"
57,D,2443,"['dp', 'math']"
57,E,2879,"['math', 'shortest paths']"
56,A,1211,['implementation']
56,B,1385,['implementation']
56,C,1724,"['data structures', 'expression parsing', 'implementation']"
56,D,2014,['dp']
56,E,2170,"['binary search', 'data structures', 'sortings']"
55,A,1168,"['implementation', 'math']"
55,B,1529,['brute force']
55,C,1702,['games']
55,D,2325,"['dp', 'number theory']"
55,E,2234,"['geometry', 'two pointers']"
54,A,1284,['implementation']
54,B,1795,"['hashing', 'implementation']"
54,C,1870,"['dp', 'math', 'probabilities']"
54,D,2099,"['brute force', 'dp']"
54,E,2571,['geometry']
53,A,1192,['implementation']
53,B,1826,"['binary search', 'implementation']"
53,C,1128,['constructive algorithms']
53,D,1482,['sortings']
53,E,4000,"['bitmasks', 'dp']"
51,A,1266,['implementation']
51,B,1662,['expression parsing']
51,C,1807,"['binary search', 'greedy']"
51,D,2105,['implementation']
51,E,2251,"['combinatorics', 'graphs', 'matrices']"
51,F,2873,"['dfs and similar', 'dp', 'graphs', 'trees']"
49,A,862,['implementation']
49,B,1553,['math']
49,C,1583,"['constructive algorithms', 'math']"
49,D,1650,"['brute force', 'dp', 'implementation']"
49,E,4000,['dp']
48,A,499,"['implementation', 'schedules']"
48,B,1059,"['brute force', 'implementation']"
48,C,1624,['math']
48,D,1325,['greedy']
48,E,2125,"['dp', 'games', 'graphs']"
48,F,4000,"['greedy', 'sortings']"
48,G,4000,"['dp', 'trees', 'two pointers']"
48,H,4000,['constructive algorithms']
47,A,874,"['brute force', 'math']"
47,B,1176,['implementation']
47,C,2023,['implementation']
47,D,1962,['brute force']
47,E,4000,"['data structures', 'geometry', 'sortings']"
46,A,815,"['brute force', 'implementation']"
46,B,1076,['implementation']
46,C,1478,['two pointers']
46,D,1652,"['data structures', 'implementation']"
46,E,1738,"['data structures', 'dp']"
46,F,2204,"['dsu', 'graphs']"
46,G,2397,['geometry']
43,A,1076,['strings']
43,B,1182,"['implementation', 'strings']"
43,C,1292,['greedy']
43,D,1829,"['brute force', 'constructive algorithms', 'implementation']"
43,E,2179,"['brute force', 'implementation', 'two pointers']"
42,A,1436,"['greedy', 'implementation']"
42,B,1687,['implementation']
42,C,2107,"['brute force', 'constructive algorithms']"
42,D,2188,"['constructive algorithms', 'math']"
42,E,2600,"['dfs and similar', 'graphs']"
41,A,1016,"['implementation', 'strings']"
41,B,1429,['brute force']
41,C,1309,"['expression parsing', 'implementation']"
41,D,1930,['dp']
41,E,1773,"['constructive algorithms', 'graphs', 'greedy']"
40,A,1312,"['constructive algorithms', 'implementation', 'math']"
40,B,1530,['math']
40,C,2130,['math']
40,D,2435,['math']
40,E,2329,['combinatorics']
38,A,892,['implementation']
38,B,1229,"['brute force', 'implementation', 'math']"
38,C,1318,['brute force']
38,D,1876,['implementation']
38,E,1681,"['dp', 'sortings']"
38,F,2089,"['dp', 'games', 'strings']"
38,G,2247,['data structures']
38,H,2346,['dp']
37,A,1000,['sortings']
37,B,1698,"['greedy', 'implementation']"
37,C,1722,"['data structures', 'greedy', 'trees']"
37,D,2113,"['combinatorics', 'dp', 'math']"
37,E,2473,"['graphs', 'greedy', 'shortest paths']"
36,A,1304,['implementation']
36,B,1442,['implementation']
36,C,2111,"['geometry', 'implementation']"
36,D,2027,['games']
36,E,2472,"['constructive algorithms', 'dsu', 'graphs', 'implementation']"
35,A,972,['implementation']
35,B,1609,['implementation']
35,C,1507,"['brute force', 'dfs and similar', 'shortest paths']"
35,D,1605,"['dp', 'greedy']"
35,E,2060,"['data structures', 'sortings']"
34,A,1046,['implementation']
34,B,1061,"['greedy', 'sortings']"
34,C,1372,"['expression parsing', 'implementation', 'sortings', 'strings']"
34,D,1513,"['dfs and similar', 'graphs']"
34,E,1907,"['brute force', 'implementation', 'math']"
33,A,1204,"['greedy', 'implementation']"
33,B,1707,['shortest paths']
33,C,1665,['greedy']
33,D,1878,"['geometry', 'graphs', 'shortest paths', 'sortings']"
33,E,2350,[]
32,A,915,['brute force']
32,B,966,"['expression parsing', 'implementation']"
32,C,1651,['math']
32,D,1603,['implementation']
32,E,4000,"['geometry', 'implementation']"
31,A,1103,['implementation']
31,B,1532,['strings']
31,C,1532,['implementation']
31,D,1802,"['dfs and similar', 'implementation']"
31,E,2187,['dp']
30,A,1438,"['brute force', 'math']"
30,B,1639,['implementation']
30,C,1677,"['dp', 'probabilities']"
30,D,2338,"['geometry', 'greedy']"
30,E,2523,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'hashing', 'strings']"
29,A,952,['brute force']
29,B,1529,['implementation']
29,C,1581,"['data structures', 'dfs and similar', 'graphs', 'implementation']"
29,D,1743,"['constructive algorithms', 'dfs and similar', 'trees']"
29,E,2336,"['graphs', 'shortest paths']"
28,A,1521,['implementation']
28,B,1467,"['dfs and similar', 'dsu', 'graphs']"
28,C,1975,"['combinatorics', 'dp', 'probabilities']"
28,D,2233,"['binary search', 'data structures', 'dp', 'hashing']"
28,E,4000,"['geometry', 'math']"
27,A,1317,"['implementation', 'sortings']"
27,B,1395,"['bitmasks', 'brute force', 'dfs and similar', 'greedy']"
27,C,1688,"['constructive algorithms', 'greedy']"
27,D,1975,"['2-sat', 'dfs and similar', 'dsu', 'graphs']"
27,E,1938,"['brute force', 'dp', 'number theory']"
26,A,1036,['number theory']
26,B,1308,['greedy']
26,C,1797,"['combinatorics', 'constructive algorithms']"
26,D,2154,"['combinatorics', 'probabilities']"
26,E,2162,['constructive algorithms']
25,A,1017,['brute force']
25,B,1023,['implementation']
25,C,1656,"['graphs', 'shortest paths']"
25,D,1696,"['dsu', 'graphs', 'trees']"
25,E,1977,"['hashing', 'strings']"
24,A,1237,['graphs']
24,B,1389,['implementation']
24,C,1585,"['geometry', 'implementation', 'math']"
24,D,2123,"['dp', 'probabilities']"
24,E,2056,['binary search']
23,A,1025,"['brute force', 'greedy']"
23,B,1418,"['constructive algorithms', 'graphs', 'math']"
23,C,2171,"['constructive algorithms', 'sortings']"
23,D,2314,"['geometry', 'math']"
23,E,2230,['dp']
22,A,831,['brute force']
22,B,1410,"['brute force', 'dp']"
22,C,1528,['graphs']
22,D,1638,"['greedy', 'sortings']"
22,E,2267,"['dfs and similar', 'graphs', 'trees']"
19,A,1250,['implementation']
19,B,1674,['dp']
19,C,1876,"['greedy', 'hashing', 'string suffix structures']"
19,D,2466,['data structures']
19,E,2518,"['dfs and similar', 'divide and conquer', 'dsu']"
18,A,1373,"['brute force', 'geometry']"
18,B,1541,"['brute force', 'math']"
18,C,1232,"['data structures', 'implementation']"
18,D,1827,"['brute force', 'dp', 'greedy']"
18,E,1994,['dp']
17,A,958,"['brute force', 'math', 'number theory']"
17,B,1413,"['dfs and similar', 'dsu', 'greedy', 'shortest paths']"
17,C,2237,['dp']
17,D,2042,['number theory']
17,E,2588,['strings']
16,A,938,['implementation']
16,B,1148,"['greedy', 'implementation', 'sortings']"
16,C,1519,"['binary search', 'number theory']"
16,D,1649,"['implementation', 'strings']"
16,E,1851,"['bitmasks', 'dp', 'probabilities']"
14,A,1031,['implementation']
14,B,1261,['implementation']
14,C,1561,"['brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']"
14,D,1837,"['dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees', 'two pointers']"
14,E,1777,['dp']
13,A,1021,"['implementation', 'math']"
13,B,1752,"['geometry', 'implementation']"
13,C,1861,"['dp', 'sortings']"
13,D,2207,"['dp', 'geometry']"
13,E,2498,"['data structures', 'dsu']"
12,A,920,['implementation']
12,B,1230,"['implementation', 'sortings']"
12,C,1254,"['implementation', 'sortings']"
12,D,1983,"['data structures', 'sortings']"
12,E,1923,['constructive algorithms']
10,A,1010,['implementation']
10,B,1407,"['dp', 'implementation']"
10,C,1653,['number theory']
10,D,2383,['dp']
10,E,2225,['constructive algorithms']
9,A,825,"['math', 'probabilities']"
9,B,1348,"['brute force', 'geometry', 'implementation']"
9,C,1294,"['brute force', 'implementation', 'math']"
9,D,1735,"['combinatorics', 'divide and conquer', 'dp']"
9,E,2051,"['dfs and similar', 'dsu', 'graphs']"
7,A,1147,"['brute force', 'constructive algorithms']"
7,B,1482,['implementation']
7,C,1606,"['math', 'number theory']"
7,D,1802,"['hashing', 'strings']"
7,E,2198,"['dp', 'expression parsing', 'implementation']"
6,A,1164,"['brute force', 'geometry']"
6,B,1253,['implementation']
6,C,1320,"['greedy', 'two pointers']"
6,D,4000,"['brute force', 'dp']"
6,E,1692,"['binary search', 'data structures', 'dsu', 'trees', 'two pointers']"
5,A,1029,['implementation']
5,B,1235,"['implementation', 'strings']"
5,C,1580,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'sortings', 'strings']"
5,D,1772,"['implementation', 'math']"
5,E,2070,['data structures']
4,A,1084,"['brute force', 'math']"
4,B,1344,"['constructive algorithms', 'greedy']"
4,C,1386,"['data structures', 'hashing', 'implementation']"
4,D,1679,"['dp', 'sortings']"
3,A,1034,"['greedy', 'shortest paths']"
3,B,1553,"['greedy', 'sortings']"
3,C,1489,"['brute force', 'games', 'implementation']"
3,D,2088,['greedy']
2,A,1291,"['hashing', 'implementation']"
2,B,1621,"['dp', 'math']"
2,C,2019,['geometry']
1,A,1201,['math']
1,B,1521,"['implementation', 'math']"
